TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
-0.1735725887125261,Debit,Miami,ATM,-1.218414953583275,Student,0.5483456943384226,6.431744946342571,-1.138657434417119,1
-0.8814122734785179,Debit,Milwaukee,Branch,-0.4313965480801688,Engineer,-0.35229981590756504,-0.2067936485059295,-0.6224819637654089,1
-0.5829074976513031,Debit,Las Vegas,Online,-0.03788734532861574,Doctor,1.1058881530621294,-0.2067936485059295,-0.8569489093746535,0
-0.82711064720902,Debit,Detroit,Branch,-0.9935525520109589,Student,2.335340754350303,-0.2067936485059295,-0.9647315022991751,0
-0.9225581745193173,Credit,Miami,Online,0.8053466605675694,Doctor,-1.4244968519146932,-0.2067936485059295,0.8256487204129397,1
-0.8170040353796812,Debit,Baltimore,ATM,-0.8811213512248008,Doctor,1.963645781867832,-0.2067936485059295,1.2074709339519887,0
0.33867846237992383,Debit,New York,ATM,0.2431906566367793,Engineer,0.6913052991393731,3.1124756489183207,1.1732441853031925,1
1.9878034353190734,Debit,Los Angeles,Online,-1.274630553976354,Student,0.4339780104976623,-0.2067936485059295,-1.2090005948920401,0
-0.1450342576825629,Credit,San Francisco,Branch,0.018328255064463266,Doctor,-0.995618037511842,-0.2067936485059295,2.487475439210654,1
-0.5921233572516154,Debit,Seattle,Branch,0.2431906566367793,Engineer,-1.0670978399123172,-0.2067936485059295,0.16676650196778517,1
-0.7518763435574001,Debit,Milwaukee,Branch,-1.0497681524040379,Student,0.3624982080971871,-0.2067936485059295,-1.0803881191281433,1
1.204866485705928,Debit,San Jose,ATM,1.7047962668568335,Retired,0.24813052425642676,-0.2067936485059295,-0.0611366203932074,1
1.7051609011087532,Debit,Mesa,ATM,1.1988558633191224,Doctor,-0.42377961830804023,1.4528410002061958,0.7180661189780133,1
0.1303109601899639,Debit,Oklahoma City,Online,0.5804842589952534,Retired,1.3775114021839352,-0.2067936485059295,-1.0499330048536357,1
0.10578101419061983,Debit,San Antonio,ATM,1.0302090621398854,Retired,-0.009196764385283997,-0.2067936485059295,-0.2027203390527713,1
-0.9029958851818515,Debit,Philadelphia,Online,-0.3751809476870898,Doctor,-1.4387928123947882,-0.2067936485059295,2.3332794367393115,1
-0.19244968402766394,Credit,Charlotte,Online,0.6929154597814113,Doctor,-0.052084645825569126,-0.2067936485059295,2.113427253831254,0
-0.8300227218039142,Debit,Tucson,ATM,-1.443277355155591,Student,-0.03778868534547408,-0.2067936485059295,-1.2493091360192947,1
0.023009576293391343,Debit,Louisville,Branch,-0.9935525520109589,Student,-1.2386493656734576,-0.2067936485059295,-1.0885928981884585,0
0.47167462211379824,Debit,Chicago,Branch,1.6485806664637546,Retired,-0.42377961830804023,-0.2067936485059295,-0.11307799983191522,0
-0.4560095647161482,Debit,Baltimore,Branch,-1.0497681524040379,Student,-0.6382190255094659,-0.2067936485059295,-0.9243280934140357,0
0.7285196013834677,Debit,Oklahoma City,Online,-1.443277355155591,Student,-0.20934021110661458,-0.2067936485059295,-1.1108765653175832,1
1.128193274607419,Debit,Denver,Online,-1.0497681524040379,Student,0.2624264847365218,-0.2067936485059295,-1.243227343540836,0
-0.9441417862226509,Credit,Sacramento,Online,-0.20653414650785276,Engineer,0.7913770225000384,-0.2067936485059295,-0.9689877314367137,1
0.43765473890521056,Credit,Kansas City,Online,1.3675026644983594,Retired,0.019395156574906088,-0.2067936485059295,-0.30941323475834487,0
0.43498248221813124,Debit,Omaha,Online,0.35562185742293734,Engineer,2.0637175052284973,-0.2067936485059295,0.017831814068870102,1
-0.7268667617424263,Debit,Virginia Beach,Branch,1.2550714637122016,Doctor,0.3624982080971871,-0.2067936485059295,2.5103026729525246,1
-0.4388454544568306,Debit,San Diego,Branch,-0.9373369516178799,Student,0.319610326656902,-0.2067936485059295,-1.0757037030833945,1
-0.6610881355989335,Debit,Omaha,ATM,0.9739934617468065,Retired,-0.42377961830804023,-0.2067936485059295,-0.1632040719035283,1
0.06631383850452403,Debit,Mesa,Branch,-1.105983752797117,Student,-0.5238513416687055,-0.2067936485059295,-0.9718235081994352,1
-0.8121391578211521,Credit,Columbus,Branch,0.6929154597814113,Retired,-0.9670261165516518,-0.2067936485059295,-0.40495019493534623,0
-0.017245572518381578,Credit,Dallas,Branch,1.3112870641052805,Retired,-0.8383624722307964,-0.2067936485059295,-0.12202890098802778,0
0.3046585791713361,Debit,Indianapolis,Branch,0.1869750562437003,Engineer,-1.3101291680739329,-0.2067936485059295,0.13238078572469533,0
-0.6355989179683301,Debit,Kansas City,Branch,-1.218414953583275,Student,-0.9813220770317469,-0.2067936485059295,-1.0727756225562444,0
0.9281851394898614,Debit,Indianapolis,ATM,0.07454385545754227,Engineer,0.4625699314578524,-0.2067936485059295,0.09886939125022053,0
-0.11512553860794346,Debit,Dallas,Branch,1.9296586684291497,Retired,1.5347669674649806,1.4528410002061958,-0.2408315377879352,0
0.17830880145404376,Debit,Las Vegas,Online,0.1869750562437003,Engineer,1.5204710069848855,-0.2067936485059295,0.3941670816113332,0
1.0408310367605926,Credit,Philadelphia,Branch,0.6366998593883324,Engineer,-0.22363617158670962,-0.2067936485059295,0.8573960873894472,1
-0.9997795408356885,Debit,Charlotte,Online,0.2994062570298583,Doctor,0.062283038015191215,-0.2067936485059295,2.2752408808614075,0
-0.3297968258033214,Credit,Nashville,Branch,-0.15031854611477377,Engineer,0.9486325877810838,-0.2067936485059295,-0.6484936773800644,1
0.002830612335830326,Debit,Indianapolis,Branch,0.6366998593883324,Retired,1.5061750465047905,-0.2067936485059295,-0.5383240065476822,0
0.765588597991415,Debit,Albuquerque,Branch,-1.105983752797117,Student,0.11946687993557138,-0.2067936485059295,-0.8109611227415868,0
-0.6177496136866844,Credit,Austin,Online,0.8615622609606484,Engineer,-1.4816806938350733,-0.2067936485059295,-0.3714029045524825,0
-0.3716279208664489,Credit,Indianapolis,Branch,-0.7124745500455638,Engineer,-0.23793213206680466,-0.2067936485059295,-1.0607992091216405,0
-0.5620090799702975,Debit,Atlanta,ATM,-0.03788734532861574,Engineer,1.4346952441043153,-0.2067936485059295,-0.3251202586719357,0
-0.5289142086918527,Debit,Dallas,Online,-0.5438277488663268,Engineer,0.21953860329623667,-0.2067936485059295,0.3231957427396068,0
-0.9346861087145238,Debit,Boston,ATM,0.9739934617468065,Retired,-0.9241382351113667,-0.2067936485059295,0.19273719168713907,0
-0.2181444598649658,Credit,Jacksonville,Online,-1.0497681524040379,Student,2.292452872910018,-0.2067936485059295,0.3649375562089603,0
3.134475631685065,Debit,Indianapolis,Branch,-1.387061754762512,Student,-1.367313009994313,-0.2067936485059295,-1.155938750312908,0
-0.2243112060659182,Debit,Omaha,ATM,-0.4313965480801688,Engineer,-0.9813220770317469,-0.2067936485059295,0.40397435658186615,1
-0.4623818691237991,Debit,Kansas City,Online,-1.274630553976354,Student,-0.09497252726585426,-0.2067936485059295,-1.1487031607790925,0
-0.7059683440614207,Debit,Milwaukee,Branch,-0.03788734532861574,Doctor,-0.7239947883900362,-0.2067936485059295,2.4516256827039893,1
-0.6074374436506471,Debit,Miami,Branch,-1.443277355155591,Student,-0.6096271045492758,-0.2067936485059295,-0.9619880293008822,1
-0.4225720964265394,Debit,Seattle,Online,0.2994062570298583,Doctor,-0.7525867093502262,-0.2067936485059295,1.3881555528208673,1
-0.3901624191704226,Debit,Denver,ATM,-0.3751809476870898,Engineer,-0.2522280925468997,-0.2067936485059295,-1.169638167350178,0
0.16374842847957272,Credit,Phoenix,Online,0.7491310601744904,Engineer,-0.5667392231089906,-0.2067936485059295,0.34297438826187915,1
2.1410813381138585,Debit,Detroit,ATM,1.0302090621398854,Retired,-0.46666749974832533,-0.2067936485059295,-0.10216564368169591,0
-0.12910349666343562,Debit,Denver,Online,0.2431906566367793,Doctor,0.7198972200995631,-0.2067936485059295,0.5288382739125815,0
-0.48951555240798983,Debit,San Diego,Online,-0.6000433492594058,Doctor,0.5340497338583277,-0.2067936485059295,-0.920623122869612,1
3.571903495539292,Credit,Austin,Online,0.5242686586021743,Engineer,-1.2815372471137427,-0.2067936485059295,0.9076477951404213,0
-0.9354055624379682,Debit,Mesa,Branch,1.0864246625329645,Doctor,-0.7239947883900362,-0.2067936485059295,1.219339659661426,1
0.9266434529396235,Debit,Washington,ATM,0.1869750562437003,Doctor,-0.06638060630566417,-0.2067936485059295,1.3954552421910913,1
-0.9866238156069899,Credit,San Diego,Online,0.7491310601744904,Doctor,0.8485608644204186,-0.2067936485059295,1.99212215941795,1
0.3267218266902993,Debit,Kansas City,Online,-1.162199353190196,Student,-0.2808200135070898,-0.2067936485059295,-1.1083253918285165,0
1.4366333637583906,Credit,Milwaukee,Online,0.8615622609606484,Retired,-1.2243534051933627,-0.2067936485059295,-0.2692918651534036,1
-0.2526439788891831,Debit,Kansas City,ATM,0.4680530582090954,Engineer,-0.9241382351113667,4.772110297630446,-0.5600769270313429,0
-0.229313122428913,Debit,Houston,Branch,-1.330846154369433,Student,0.21953860329623667,-0.2067936485059295,-1.1528363182307262,0
0.49514251737853404,Debit,Los Angeles,Online,-1.443277355155591,Student,2.006533663308117,-0.2067936485059295,-0.9585497140759189,0
1.1873597784354462,Debit,San Antonio,ATM,-0.8811213512248008,Engineer,-0.681106906949751,-0.2067936485059295,-1.0181061540799818,1
0.723175088009309,Credit,Mesa,Branch,0.35562185742293734,Engineer,0.10517091945547634,-0.2067936485059295,0.6651273460847859,1
1.9220933285778141,Credit,San Francisco,Branch,-0.9935525520109589,Student,0.9343366273009888,-0.2067936485059295,-0.8310782154000972,1
-0.932664786348656,Debit,Louisville,ATM,0.6929154597814113,Engineer,-0.5953311440691808,-0.2067936485059295,-1.2597574093539148,0
-0.5138056804995192,Debit,Charlotte,Branch,1.4799338652845175,Retired,0.19094668233604659,-0.2067936485059295,-0.7688141983061302,0
-0.6254923061389914,Debit,San Antonio,Branch,-0.4313965480801688,Doctor,0.7913770225000384,-0.2067936485059295,0.6485254884549293,1
0.2938667733196694,Debit,Fort Worth,Branch,-0.8249057508317219,Engineer,-1.367313009994313,-0.2067936485059295,0.9711450930868917,0
-0.6819522935788226,Credit,El Paso,Online,-1.387061754762512,Student,0.677009338659278,-0.2067936485059295,1.0946013780100716,0
-0.7343696362869184,Credit,Fort Worth,Branch,0.5804842589952534,Doctor,0.6341214572189929,-0.2067936485059295,-1.008416822808441,0
-0.34750909128050156,Debit,Virginia Beach,Branch,-0.9935525520109589,Engineer,0.37679416857728215,-0.2067936485059295,1.1036856068259144,1
-0.5743768320733188,Debit,Las Vegas,ATM,-0.7124745500455638,Engineer,1.649134651305741,-0.2067936485059295,0.7283323487772326,0
0.0318828388825395,Debit,Colorado Springs,Online,0.07454385545754227,Engineer,-0.9813220770317469,-0.2067936485059295,1.1034856153363193,0
-0.6256293449434569,Debit,Seattle,Online,0.8053466605675694,Retired,-0.5667392231089906,-0.2067936485059295,0.2641879973352026,1
1.572507338386043,Debit,Sacramento,Branch,-0.9935525520109589,Student,-1.4673847333549783,-0.2067936485059295,-1.2034495490590456,1
0.7063193150600389,Debit,Los Angeles,Online,-1.274630553976354,Student,-1.2100574447132675,-0.2067936485059295,-1.1964831788381467,0
-0.529530883311948,Debit,San Antonio,ATM,1.0302090621398854,Retired,0.39109012905737717,-0.2067936485059295,0.7351346234169251,1
2.561345091708768,Debit,Columbus,ATM,0.4680530582090954,Retired,-0.666810946469656,-0.2067936485059295,-0.8421187712231337,0
-0.1783346871677061,Debit,New York,ATM,-1.105983752797117,Student,0.8628568249005136,-0.2067936485059295,-1.0587351943892802,1
-0.14808337108192265,Credit,Dallas,Online,0.35562185742293734,Engineer,0.7770810620199433,-0.2067936485059295,0.9576405395523041,0
-0.28721201731563323,Credit,Dallas,ATM,1.8734430680360705,Retired,2.321044793870208,-0.2067936485059295,-0.40654243487173863,0
0.10369117242251924,Debit,Fresno,Online,-0.2627497469009318,Engineer,-0.22363617158670962,-0.2067936485059295,-1.1881912240003156,0
-1.010982463100752,Debit,San Diego,Online,0.1307594558506213,Doctor,-0.18074829014642452,-0.2067936485059295,1.8027353467582248,1
0.00851772272115303,Credit,Austin,Online,1.3112870641052805,Doctor,-1.038505918952127,-0.2067936485059295,2.1620739016785535,0
-0.8243356114185914,Credit,Oklahoma City,ATM,-0.09410294572169475,Engineer,0.03369111705500113,1.4528410002061958,0.1471904119285643,1
0.37704932763029453,Debit,Boston,Online,-1.0497681524040379,Engineer,-0.8240665117507014,-0.2067936485059295,0.8287691004493158,0
-0.6227172703485628,Debit,Fresno,Branch,-0.31896534729401077,Engineer,0.677009338659278,-0.2067936485059295,0.3504304812329405,0
-0.8360181694992846,Debit,Houston,ATM,1.3675026644983594,Retired,0.019395156574906088,-0.2067936485059295,-0.8879040023731489,0
-0.8025464415085594,Credit,Detroit,Online,0.07454385545754227,Doctor,0.648417417699088,-0.2067936485059295,1.553943369708361,0
0.06946573100723312,Debit,Detroit,Online,-0.9935525520109589,Student,-0.40948365782794516,-0.2067936485059295,-1.2739978290104745,0
0.11667559914563566,Debit,Portland,Online,-0.20653414650785276,Engineer,-0.8383624722307964,-0.2067936485059295,-0.24145971618474077,1
-1.0022804990171859,Debit,Washington,ATM,0.6366998593883324,Retired,-1.1242816818326973,-0.2067936485059295,0.11385593300257744,1
-0.2845397606285538,Credit,Detroit,Online,1.4237182648914386,Doctor,1.8206861770668814,-0.2067936485059295,1.5479410610270494,0
1.0319577741714443,Debit,Philadelphia,Branch,0.6929154597814113,Doctor,0.5483456943384226,-0.2067936485059295,-0.9483655320673028,1
1.8626527471408554,Debit,Tucson,Online,-1.0497681524040379,Student,-0.5667392231089906,-0.2067936485059295,-1.0283313599838995,1
-0.8888466286207773,Debit,Mesa,Online,-1.0497681524040379,Student,-0.16645232966632947,-0.2067936485059295,-1.2334405805179538,1
2.5320187875531275,Debit,San Antonio,Branch,0.7491310601744904,Doctor,0.34820224761709206,-0.2067936485059295,0.10955098798936833,1
-0.5922603960560809,Debit,Oklahoma City,Branch,-0.6562589496524849,Engineer,-0.20934021110661458,-0.2067936485059295,0.30652465728642897,1
0.016637271885740434,Credit,San Antonio,Branch,1.8734430680360705,Retired,-1.1385776423127922,-0.2067936485059295,0.004950310944175081,1
-0.30680856635421544,Debit,Louisville,Online,0.1307594558506213,Engineer,2.1923811495493526,-0.2067936485059295,1.0847428231704115,0
-0.9997795408356885,Credit,Los Angeles,Branch,-1.218414953583275,Student,1.9207579004275468,-0.2067936485059295,-1.0246571573609522,0
0.2868777942919232,Debit,Albuquerque,ATM,0.6366998593883324,Doctor,-0.6382190255094659,-0.2067936485059295,1.7232720615590722,0
-0.9641837113757462,Debit,Milwaukee,ATM,0.2994062570298583,Doctor,0.062283038015191215,-0.2067936485059295,2.381146630575882,1
0.6457481634862393,Debit,Oklahoma City,Online,-1.49949295554867,Student,-0.7382907488701311,-0.2067936485059295,-0.8629409620821399,1
0.13291469747481047,Debit,San Antonio,Branch,-1.330846154369433,Student,-1.4530887728748834,-0.2067936485059295,-1.0547866444665035,1
2.3976179800734805,Debit,Seattle,Online,1.3675026644983594,Doctor,-0.02349272486537904,-0.2067936485059295,0.43478842994026246,1
-0.21591757929239963,Debit,Chicago,Online,-1.218414953583275,Student,0.005099196094811046,-0.2067936485059295,-1.2436196345396575,0
-0.9989915677100112,Debit,Chicago,Online,-0.8249057508317219,Doctor,1.8063902165867864,-0.2067936485059295,0.08421616864718898,0
2.577447151233477,Debit,Detroit,ATM,1.9858742688222286,Retired,-1.4102008914345983,-0.2067936485059295,-0.7888005272983668,0
-0.2413725372218867,Debit,Charlotte,ATM,-1.49949295554867,Student,2.4925963196313483,-0.2067936485059295,-1.2236307415539647,0
-0.218761134485061,Credit,Oklahoma City,Online,1.1988558633191224,Retired,-1.4673847333549783,-0.2067936485059295,-1.0378309557396708,1
-0.6323442463622719,Credit,Jacksonville,Branch,1.3675026644983594,Retired,0.662713378179183,-0.2067936485059295,0.2470810329944454,0
-0.8624666587611474,Debit,Los Angeles,ATM,-1.387061754762512,Student,-0.39518769734785014,-0.2067936485059295,-0.8858989594902843,0
2.315257658589649,Debit,Sacramento,Branch,1.8172274676429916,Retired,2.5211882405915387,-0.2067936485059295,-0.7876800621579424,1
0.7446559206092934,Debit,New York,Online,-0.20653414650785276,Doctor,0.319610326656902,6.431744946342571,-1.2031213578966329,1
0.4039431930066706,Debit,Memphis,ATM,1.1988558633191224,Doctor,0.30531436617680696,-0.2067936485059295,1.2818318721730078,1
-0.10906157151034028,Debit,Philadelphia,Online,0.5242686586021743,Retired,-0.39518769734785014,-0.2067936485059295,-0.17130885521904582,1
-0.7817850626320194,Debit,Virginia Beach,Online,1.9858742688222286,Retired,-0.09497252726585426,-0.2067936485059295,0.34318207173184345,1
0.12106084088853528,Credit,Albuquerque,Branch,-0.5438277488663268,Engineer,2.4783003591512536,-0.2067936485059295,-0.5964112783012575,0
-0.10172999547143019,Debit,San Antonio,Online,-1.387061754762512,Student,0.5769376152986128,-0.2067936485059295,-1.158448899906673,1
0.6798365660970597,Debit,San Francisco,Branch,0.9177778613537274,Doctor,2.078013465708592,-0.2067936485059295,1.997442445839873,1
0.2695081258259072,Debit,Tucson,ATM,-0.4313965480801688,Engineer,1.7920942561066913,-0.2067936485059295,1.012289496080916,1
-0.7351233497114793,Credit,Seattle,Online,-0.4876121484732478,Engineer,0.7341931805796582,-0.2067936485059295,0.9987413546575703,1
-0.7000414157682832,Credit,New York,Online,-1.387061754762512,Student,-0.681106906949751,-0.2067936485059295,-1.0158806077598714,1
1.7327742202085739,Credit,Memphis,Branch,1.3112870641052805,Doctor,0.13376284041566644,-0.2067936485059295,1.80865817164239,1
-0.8970346971875974,Debit,Charlotte,Branch,-1.218414953583275,Student,0.03369111705500113,-0.2067936485059295,-1.154423430180206,0
-0.9218044610947563,Debit,Washington,Online,0.9739934617468065,Doctor,-0.29511597398718487,-0.2067936485059295,0.9118142845069875,1
-0.5415217787026888,Credit,Louisville,Online,0.4680530582090954,Doctor,0.8199689434602284,-0.2067936485059295,1.2780371618576123,0
0.034178238857338526,Debit,Detroit,Branch,-0.6562589496524849,Doctor,2.363932675310493,-0.2067936485059295,0.04959712899957147,0
-0.8117623011088716,Credit,Tucson,Branch,0.6366998593883324,Retired,-0.9527301560715568,-0.2067936485059295,-1.04278202710388,1
-0.7630792658224637,Debit,Nashville,Branch,1.4237182648914386,Doctor,0.07657899849528625,-0.2067936485059295,0.46335900902435356,1
-0.6153856943096526,Debit,Kansas City,Branch,0.35562185742293734,Retired,0.24813052425642676,-0.2067936485059295,-0.9329969552899499,0
-0.22503065978936268,Debit,Memphis,ATM,-0.6000433492594058,Engineer,0.648417417699088,-0.2067936485059295,-1.2823923435865594,1
-0.587155700589737,Debit,Baltimore,Branch,1.7047962668568335,Retired,2.120901347148877,-0.2067936485059295,0.14239318017173624,0
0.7149527597413723,Credit,Chicago,Online,0.4680530582090954,Retired,0.6055295362588028,1.4528410002061958,-0.9754336109859739,0
0.023146615097857023,Debit,Houston,Branch,-0.7686901504386429,Engineer,-1.1957614842331725,-0.2067936485059295,-0.2710661486251968,0
-0.05393771241404857,Debit,Detroit,ATM,-1.274630553976354,Student,-0.15215636918623443,-0.2067936485059295,-0.9046596996103863,0
1.645446242062864,Debit,Houston,Branch,-0.7686901504386429,Engineer,-1.4673847333549783,-0.2067936485059295,0.4387626197976026,0
-0.6112402704745679,Debit,Los Angeles,Branch,0.6366998593883324,Retired,-0.33800385542746997,-0.2067936485059295,0.10312305639430272,0
-0.4124997442983171,Debit,Chicago,Online,1.7610118672499127,Retired,-1.0956897608725071,-0.2067936485059295,0.058714689730346825,0
-0.12578030565514467,Debit,Denver,Branch,-1.274630553976354,Student,-1.1957614842331725,-0.2067936485059295,-1.079762504724794,0
-0.4389482335601798,Debit,Chicago,Online,-1.162199353190196,Student,-1.4387928123947882,-0.2067936485059295,-0.8482056916885051,0
-0.7686635971044372,Debit,Portland,Branch,-1.0497681524040379,Student,-1.5102726147952634,-0.2067936485059295,-1.1093279132699487,1
3.6485081872355676,Debit,El Paso,ATM,-0.8811213512248008,Engineer,-0.19504425062651956,-0.2067936485059295,-0.6883355716982638,0
1.6957737430028592,Debit,Baltimore,ATM,-1.443277355155591,Student,0.6341214572189929,-0.2067936485059295,-1.113781569903626,0
-0.20738691371441537,Debit,Phoenix,Online,1.4799338652845175,Retired,-1.052801879432222,-0.2067936485059295,-1.008042479763814,1
-0.9024819896651054,Credit,Philadelphia,Online,0.5242686586021743,Engineer,-0.9384341955914618,-0.2067936485059295,-1.1250169892293451,1
1.5165269867618414,Debit,Philadelphia,Online,-0.20653414650785276,Doctor,0.04798707753509617,-0.2067936485059295,2.3973331212658096,1
0.5342670960534657,Debit,Albuquerque,ATM,0.7491310601744904,Doctor,-0.5381473021488006,-0.2067936485059295,1.7773595035207435,0
0.009853851064692875,Debit,Jacksonville,Branch,1.5923650660706756,Retired,-0.2808200135070898,-0.2067936485059295,0.7105690021116504,0
-0.6395045238956,Credit,Virginia Beach,Branch,-1.443277355155591,Student,1.1630719949825095,-0.2067936485059295,-0.8107226713501464,1
-0.328563476563131,Debit,Las Vegas,ATM,0.8053466605675694,Doctor,2.564076122031824,-0.2067936485059295,0.567723798671563,0
0.34813413988805086,Debit,Portland,ATM,0.8053466605675694,Engineer,-0.15215636918623443,-0.2067936485059295,-0.4881620385676803,1
2.5499023515358896,Debit,Jacksonville,Online,1.8734430680360705,Retired,-0.8955463141511766,-0.2067936485059295,0.15688999917393065,0
1.1400471311936944,Debit,Mesa,ATM,0.9739934617468065,Retired,-0.9670261165516518,-0.2067936485059295,-0.9616649661253823,1
-0.9820672753585085,Credit,Philadelphia,ATM,0.8615622609606484,Engineer,1.7920942561066913,-0.2067936485059295,-0.9928585105153183,1
-0.279880441276723,Debit,Los Angeles,ATM,-0.3751809476870898,Doctor,1.649134651305741,-0.2067936485059295,0.7073999061996035,0
3.8540663939339828,Debit,Washington,Branch,1.9296586684291497,Retired,0.648417417699088,-0.2067936485059295,0.14358800112239462,1
-0.24401053420784963,Credit,Louisville,Branch,0.2431906566367793,Doctor,0.30531436617680696,-0.2067936485059295,1.2116758832204007,0
0.5046324545877774,Credit,Las Vegas,Branch,-0.09410294572169475,Doctor,-0.2665240530269948,-0.2067936485059295,1.3368474797658774,0
-0.05832295415694819,Credit,Virginia Beach,Online,-1.105983752797117,Student,-1.367313009994313,-0.2067936485059295,-1.2361173896863817,1
0.6541760499608744,Debit,Jacksonville,Branch,0.41183745781601633,Engineer,0.17665072185595154,-0.2067936485059295,0.608263099209889,0
-1.00824168701144,Credit,Los Angeles,Branch,0.2994062570298583,Doctor,0.1623547613758565,-0.2067936485059295,1.6078974840103026,0
-0.3364432078199036,Debit,Colorado Springs,Branch,1.3675026644983594,Retired,0.648417417699088,-0.2067936485059295,0.5513834683742539,0
-0.9497946369068572,Debit,Tucson,Branch,0.9739934617468065,Retired,-0.6382190255094659,-0.2067936485059295,-0.6030058694709858,1
-0.6302201448930549,Debit,Detroit,Online,0.9739934617468065,Retired,-1.2529453261535526,-0.2067936485059295,0.400169390292645,0
0.6698327333710703,Debit,Colorado Springs,Branch,0.4680530582090954,Retired,1.663430611785836,-0.2067936485059295,0.5945098383100356,0
0.03363008363947619,Debit,Los Angeles,ATM,-1.443277355155591,Student,-1.5102726147952634,-0.2067936485059295,-1.040289825464309,0
-0.9812450425317147,Debit,Atlanta,Online,-0.09410294572169475,Doctor,0.5912335757787078,-0.2067936485059295,0.2160387642184342,0
0.05559055205509008,Debit,Tucson,Branch,0.8053466605675694,Engineer,0.44827397097775734,-0.2067936485059295,0.5505629904682224,1
-0.8448229126862,Debit,Seattle,Branch,1.0864246625329645,Retired,-0.18074829014642452,-0.2067936485059295,-0.043880944431981976,1
-0.5365541220408105,Debit,Memphis,Branch,0.8615622609606484,Engineer,-0.2808200135070898,-0.2067936485059295,0.7725766198599822,1
-0.03273095742299544,Debit,Denver,ATM,1.3112870641052805,Retired,-0.8097705512706064,-0.2067936485059295,-0.8631127496437153,0
1.723112984493748,Debit,Oklahoma City,ATM,-0.7686901504386429,Engineer,-0.16645232966632947,-0.2067936485059295,1.1655701528883415,1
